service_name,service_id,sku_name,sku_id,sku_resource_family,sku_resource_group,sku_usage_type,sku_region,sku_vm_family
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Montreal to Las Vegas,025A-AF7D-0682,Network,VPNInterregionIngress,OnDemand,us-west4,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Frankfurt to Americas,0261-D64F-2144,Network,VPNInterregionEgress,OnDemand,europe-west3,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Frankfurt to Americas,0261-D64F-2144,Network,VPNInterregionEgress,OnDemand,us-central1,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2012 Web on VM with 68 VCPU,0263-C31B-F36E,License,Microsoft,OnDemand,global,
Compute Engine,6F81-5844-456A,Commitment v1: C2D AMD Cpu in Americas for 3 Year,0264-7D74-A941,Compute,CPU,Commit3Yr,us-central1,C2D
Compute Engine,6F81-5844-456A,Commitment v1: C2D AMD Cpu in Americas for 3 Year,0264-7D74-A941,Compute,CPU,Commit3Yr,us-east1,C2D
Compute Engine,6F81-5844-456A,Commitment v1: C2D AMD Cpu in Americas for 3 Year,0264-7D74-A941,Compute,CPU,Commit3Yr,us-west1,C2D
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from EMEA to Salt Lake City,026A-6172-9822,Network,VPNInterregionIngress,OnDemand,europe-west1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from EMEA to Salt Lake City,026A-6172-9822,Network,VPNInterregionIngress,OnDemand,us-west3,
Compute Engine,6F81-5844-456A,Network Internet Ingress from India to APAC,0274-A251-17DE,Network,PremiumInternetIngress,OnDemand,asia-east1,
Compute Engine,6F81-5844-456A,Internal HTTP(S) Load Balancing: Data Processing Charge in Milan,0274-C0B4-580F,Network,L7InternalLoadBalancing,OnDemand,europe-west8,
Compute Engine,6F81-5844-456A,On-demand fee for total VM network bandwidth up to 100 Gbps in Oregon,0276-F5FF-20B7,Network,AdvancedNetworking,OnDemand,us-west1,
Compute Engine,6F81-5844-456A,Cloud Interconnect for MPS - 200Mbps VLAN attachment via Partner Interconnect,027A-6D13-8272,Network,InterconnectAttachment,OnDemand,global,
Compute Engine,6F81-5844-456A,Spot Preemptible N2D AMD Instance Ram running in Melbourne,0285-E8C9-0B07,Compute,RAM,Preemptible,australia-southeast2,N2D
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Japan to Hong Kong,0287-9AD6-4313,Network,InterregionIngress,OnDemand,asia-northeast1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Japan to Hong Kong,0287-9AD6-4313,Network,InterregionIngress,OnDemand,asia-east2,
Compute Engine,6F81-5844-456A,Commitment v1: Nvidia Tesla P100 GPU running in Melbourne for 3 Year,028C-2ADA-2A4A,Compute,GPU,Commit3Yr,australia-southeast2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Singapore to Singapore,0292-2C00-3E5E,Network,InterregionEgress,OnDemand,asia-southeast1,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2012 Web on VM with 80 VCPU,0294-B8D4-F83C,License,Microsoft,OnDemand,global,
Compute Engine,6F81-5844-456A,Spot Preemptible Small Instance with 1 VCPU running in Salt Lake City,0299-2D76-E6CB,Compute,G1Small,Preemptible,us-west3,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Osaka to London,0299-E719-86D7,Network,InterregionEgress,OnDemand,asia-northeast2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Osaka to London,0299-E719-86D7,Network,InterregionEgress,OnDemand,europe-west2,
Compute Engine,6F81-5844-456A,Commitment: Compute optimized Ram running in Warsaw for 1 Year,029D-F09A-BC6E,Compute,RAM,Commit1Yr,europe-central2,C2
Compute Engine,6F81-5844-456A,Commitment v1: Ram in Las Vegas for 1 Year,02A1-136C-6ADD,Compute,RAM,Commit1Yr,us-west4,N1
Compute Engine,6F81-5844-456A,Network Load Balancing: Data Processing Charge in Frankfurt,02A6-2E7C-60BD,Network,LoadBalancing,OnDemand,europe-west3,
Compute Engine,6F81-5844-456A,Spot Preemptible N2 Custom Extended Instance Ram running in Americas,02A8-4680-9F4C,Compute,RAM,Preemptible,us-central1,N2
Compute Engine,6F81-5844-456A,Spot Preemptible N2 Custom Extended Instance Ram running in Americas,02A8-4680-9F4C,Compute,RAM,Preemptible,us-east1,N2
Compute Engine,6F81-5844-456A,Spot Preemptible N2 Custom Extended Instance Ram running in Americas,02A8-4680-9F4C,Compute,RAM,Preemptible,us-west1,N2
Compute Engine,6F81-5844-456A,Commitment v1: N2D AMD Ram in Americas for 1 Year,02B2-13AB-C4A0,Compute,RAM,Commit1Yr,us-central1,N2D
Compute Engine,6F81-5844-456A,Commitment v1: N2D AMD Ram in Americas for 1 Year,02B2-13AB-C4A0,Compute,RAM,Commit1Yr,us-east1,N2D
Compute Engine,6F81-5844-456A,Commitment v1: N2D AMD Ram in Americas for 1 Year,02B2-13AB-C4A0,Compute,RAM,Commit1Yr,us-west1,N2D
Compute Engine,6F81-5844-456A,Commitment v1: T2D AMD Cpu in Delhi for 3 Year,02B4-A137-16CD,Compute,CPU,Commit3Yr,asia-south2,T2D
Compute Engine,6F81-5844-456A,Commitment v1: E2 Cpu in Santiago for 1 Year,02BF-9276-5C72,Compute,CPU,Commit1Yr,southamerica-west1,E2
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Milan to Montreal,02C2-3461-A690,Network,InterregionIngress,OnDemand,europe-west8,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Milan to Montreal,02C2-3461-A690,Network,InterregionIngress,OnDemand,northamerica-northeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Montreal to Salt Lake City,02C8-FDC7-116E,Network,VPNInterregionEgress,OnDemand,northamerica-northeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Montreal to Salt Lake City,02C8-FDC7-116E,Network,VPNInterregionEgress,OnDemand,us-west3,
Compute Engine,6F81-5844-456A,Commitment v1: Nvidia Tesla P100 GPU running in APAC for 1 Year,02D3-A0D2-FC93,Compute,GPU,Commit1Yr,asia-east1,
Compute Engine,6F81-5844-456A,Commitment v1: N2 Cpu in Frankfurt for 1 Year,02D4-3158-71D0,Compute,CPU,Commit1Yr,europe-west3,N2
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Milan to Jakarta,02D4-3B2E-42CA,Network,InterregionIngress,OnDemand,europe-west8,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Milan to Jakarta,02D4-3B2E-42CA,Network,InterregionIngress,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,Network Vpn Internet Ingress from South America to Salt Lake City,02DB-F6D7-C425,Network,VPNInternetIngress,OnDemand,us-west3,
Compute Engine,6F81-5844-456A,T2D AMD Instance Ram running in Melbourne,02DE-83D6-EA67,Compute,RAM,OnDemand,australia-southeast2,T2D
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Seoul to Paris,02E0-D2A6-9B90,Network,VPNInterregionIngress,OnDemand,asia-northeast3,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Seoul to Paris,02E0-D2A6-9B90,Network,VPNInterregionIngress,OnDemand,europe-west9,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Milan to Sao Paulo,02E1-544A-D1C3,Network,VPNInterregionIngress,OnDemand,europe-west8,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Milan to Sao Paulo,02E1-544A-D1C3,Network,VPNInterregionIngress,OnDemand,southamerica-east1,
Compute Engine,6F81-5844-456A,Network Vpn Internet Egress from Americas to Africa,02EE-77CE-ACCD,Network,VPNInternetEgress,OnDemand,us-central1,
Compute Engine,6F81-5844-456A,Network Vpn Internet Egress from Americas to Africa,02EE-77CE-ACCD,Network,VPNInternetEgress,OnDemand,us-east1,
Compute Engine,6F81-5844-456A,Network Vpn Internet Egress from Americas to Africa,02EE-77CE-ACCD,Network,VPNInternetEgress,OnDemand,us-west1,
Compute Engine,6F81-5844-456A,Commitment: Compute optimized Core running in Los Angeles for 3 Year,02EF-0DE7-34C1,Compute,CPU,Commit3Yr,us-west2,C2
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Finland to Japan,02F2-BD79-15C4,Network,InterregionEgress,OnDemand,europe-north1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Finland to Japan,02F2-BD79-15C4,Network,InterregionEgress,OnDemand,asia-northeast1,
Compute Engine,6F81-5844-456A,Cloud Interconnect - Egress traffic Asia Pacific,02FC-C3E4-9A75,Network,PeeringOrInterconnectEgress,OnDemand,global,
Compute Engine,6F81-5844-456A,Storage PD Capacity in Seoul,0306-B164-A7B7,Storage,PDStandard,OnDemand,asia-northeast3,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Mumbai to APAC,030A-5EDB-945B,Network,VPNInterregionIngress,OnDemand,asia-south1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Mumbai to APAC,030A-5EDB-945B,Network,VPNInterregionIngress,OnDemand,asia-east1,
Compute Engine,6F81-5844-456A,Commitment v1: E2 Ram in Delhi for 1 Year,0315-9723-77A1,Compute,RAM,Commit1Yr,asia-south2,E2
Compute Engine,6F81-5844-456A,Licensing Fee for Click to Deploy Wowza on f1-micro,0319-A788-83C4,License,Wowza,OnDemand,global,
Compute Engine,6F81-5844-456A,T2D AMD Instance Ram running in Hong Kong,031F-428F-EDCF,Compute,RAM,OnDemand,asia-east2,T2D
Compute Engine,6F81-5844-456A,Spot Preemptible N2D AMD Custom Instance Ram running in Israel,031F-70AE-BDA5,Compute,RAM,Preemptible,me-west1,
Compute Engine,6F81-5844-456A,Commitment v1: Nvidia Tesla K80 GPU running in Santiago for 1 Year,0322-ED79-DD4C,Compute,GPU,Commit1Yr,southamerica-west1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Toronto to Jakarta,0324-B993-ED27,Network,VPNInterregionIngress,OnDemand,northamerica-northeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Toronto to Jakarta,0324-B993-ED27,Network,VPNInterregionIngress,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,Spot Preemptible C2D AMD Instance Ram running in Las Vegas,0339-0445-8F8F,Compute,RAM,Preemptible,us-west4,C2D
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Israel to Seoul,0339-7DA5-7C55,Network,VPNInterregionIngress,OnDemand,me-west1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Israel to Seoul,0339-7DA5-7C55,Network,VPNInterregionIngress,OnDemand,asia-northeast3,
Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu Pro 16.04 LTS (Xenial Xerus) on VM with 50 to 79 VCPU (CPU cost),033E-56F9-C843,License,Canonical,OnDemand,global,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Madrid to Santiago,0340-25CA-6CD2,Network,InterregionEgress,OnDemand,europe-southwest1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Madrid to Santiago,0340-25CA-6CD2,Network,InterregionEgress,OnDemand,southamerica-west1,
Compute Engine,6F81-5844-456A,Sole Tenancy Premium for Memory-optimized Sole Tenancy Instance RAM running in Sao Paulo,0340-9737-D60D,Compute,RAM,OnDemand,southamerica-east1,
Compute Engine,6F81-5844-456A,Small Instance with 1 VCPU running in Osaka,0341-0ADC-3AA8,Compute,G1Small,OnDemand,asia-northeast2,
Compute Engine,6F81-5844-456A,N2 Custom Instance Ram running in Columbus,034D-E8B5-A072,Compute,RAM,OnDemand,us-east5,N2
Compute Engine,6F81-5844-456A,Network Internet Ingress from South America to Columbus,0350-95DF-950D,Network,PremiumInternetIngress,OnDemand,us-east5,
Compute Engine,6F81-5844-456A,Licensing Fee for SQL Server 2014 Enterprise on VM with 88 VCPU,0351-273E-0F0C,License,Microsoft,OnDemand,global,
Compute Engine,6F81-5844-456A,Network Internet Ingress from EMEA to Finland,035D-1BA5-C635,Network,PremiumInternetIngress,OnDemand,europe-north1,
Compute Engine,6F81-5844-456A,Network Vpn Internet Ingress from Middle East to Osaka,035E-8E62-66E7,Network,VPNInternetIngress,OnDemand,asia-northeast2,
Compute Engine,6F81-5844-456A,N2D AMD Instance Core running in Santiago,0365-2006-3FFE,Compute,CPU,OnDemand,southamerica-west1,N2D
Compute Engine,6F81-5844-456A,Commitment v1: A2 Cpu in Israel for 1 Year,037F-BDC6-2582,Compute,CPU,Commit1Yr,me-west1,
Compute Engine,6F81-5844-456A,N2 Instance Core running in Sydney,0382-1327-146D,Compute,CPU,OnDemand,australia-southeast1,N2
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Dallas to Warsaw,0383-54C1-A034,Network,InterregionIngress,OnDemand,us-south1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Dallas to Warsaw,0383-54C1-A034,Network,InterregionIngress,OnDemand,europe-central2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Columbus to Netherlands,0384-1081-8214,Network,VPNInterregionEgress,OnDemand,us-east5,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Columbus to Netherlands,0384-1081-8214,Network,VPNInterregionEgress,OnDemand,europe-west4,
Compute Engine,6F81-5844-456A,Network Vpn Internet Egress from Columbus to Western Europe,0384-34D2-F0D7,Network,VPNInternetEgress,OnDemand,us-east5,
Compute Engine,6F81-5844-456A,Commitment v1: Cpu in Seoul for 3 Year,0387-0478-D78A,Compute,CPU,Commit3Yr,asia-northeast3,N1
Compute Engine,6F81-5844-456A,On-demand fee for total VM network bandwidth up to 100 Gbps in North Virginia,0388-AFDD-BC41,Network,AdvancedNetworking,OnDemand,us-east4,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Melbourne to Japan,0389-87F3-ED52,Network,InterregionIngress,OnDemand,australia-southeast2,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Melbourne to Japan,0389-87F3-ED52,Network,InterregionIngress,OnDemand,asia-northeast1,
Compute Engine,6F81-5844-456A,N2 Custom Instance Core running in Finland,038E-428B-6479,Compute,CPU,OnDemand,europe-north1,N2
Compute Engine,6F81-5844-456A,Commitment v1: C2D AMD Cpu in Toronto for 1 Year,038F-4DB4-FCC6,Compute,CPU,Commit1Yr,northamerica-northeast2,C2D
Compute Engine,6F81-5844-456A,Nvidia Tesla A100 GPU running in Americas,039F-D0DA-4055,Compute,GPU,OnDemand,us-central1,A2
Compute Engine,6F81-5844-456A,Nvidia Tesla A100 GPU running in Americas,039F-D0DA-4055,Compute,GPU,OnDemand,us-east1,A2
Compute Engine,6F81-5844-456A,Nvidia Tesla A100 GPU running in Americas,039F-D0DA-4055,Compute,GPU,OnDemand,us-west1,A2
Compute Engine,6F81-5844-456A,Licensing Fee for Windows 10 Enterprise BYOL (CPU cost),03A2-517D-ACDA,License,Google,OnDemand,global,
Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to South America,03A5-1B2A-3485,Network,PremiumInternetEgress,OnDemand,us-central1,
Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to South America,03A5-1B2A-3485,Network,PremiumInternetEgress,OnDemand,us-east1,
Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to South America,03A5-1B2A-3485,Network,PremiumInternetEgress,OnDemand,us-west1,
Compute Engine,6F81-5844-456A,Commitment v1: Nvidia Tesla P100 GPU running in Israel for 1 Year,03AB-BBB0-F9E3,Compute,GPU,Commit1Yr,me-west1,
Compute Engine,6F81-5844-456A,Spot Preemptible N2D AMD Custom Instance Ram running in Columbus,03AC-CA2A-4332,Compute,RAM,Preemptible,us-east5,N2D
Compute Engine,6F81-5844-456A,Commitment v1: Local SSD in Las Vegas for 1 Year,03B6-0F38-C8FC,Storage,LocalSSD,Commit1Yr,us-west4,
Compute Engine,6F81-5844-456A,N2 Sole Tenancy Instance RAM running in Seoul,03B8-4A28-DA9D,Compute,RAM,OnDemand,asia-northeast3,N2
Compute Engine,6F81-5844-456A,Sole Tenancy Instance Core running in Delhi,03BB-D384-6E02,Compute,CPU,OnDemand,asia-south2,N1
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Osaka to Montreal,03C4-9434-A975,Network,VPNInterregionIngress,OnDemand,asia-northeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Osaka to Montreal,03C4-9434-A975,Network,VPNInterregionIngress,OnDemand,northamerica-northeast1,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Ingress from Melbourne to Melbourne,03CC-24FB-1337,Network,VPNInterregionIngress,OnDemand,australia-southeast2,
Compute Engine,6F81-5844-456A,A2 Instance Ram running in Singapore,03D0-B47F-1938,Compute,RAM,OnDemand,asia-southeast1,A2
Compute Engine,6F81-5844-456A,Spot Preemptible C2D AMD Instance Core running in Singapore,03D1-98E2-08AD,Compute,CPU,Preemptible,asia-southeast1,C2D
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Jakarta to Japan,03E7-FE82-F202,Network,VPNInterregionEgress,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Jakarta to Japan,03E7-FE82-F202,Network,VPNInterregionEgress,OnDemand,asia-northeast1,
Compute Engine,6F81-5844-456A,Network Internet Egress from Columbus to Eastern Europe,03EA-BFBB-F7D6,Network,PremiumInternetEgress,OnDemand,us-east5,
Compute Engine,6F81-5844-456A,C2D AMD Custom Extended Ram running in Zurich,03EB-FC3D-760F,Compute,RAM,OnDemand,europe-west6,C2D
Compute Engine,6F81-5844-456A,Licensing Fee for Bitnami Alchemy (GPU cost),03EF-757B-7BD8,License,BitnamiAlchemy,OnDemand,global,
Compute Engine,6F81-5844-456A,Licensing Fee for Windows Server 2016 Nano on g1-small,03F4-45F5-24A2,License,Windows2016,OnDemand,global,
Compute Engine,6F81-5844-456A,Sole Tenancy Instance Core running in Montreal,03F5-9C25-8429,Compute,CPU,OnDemand,northamerica-northeast1,N1
Compute Engine,6F81-5844-456A,Spot Preemptible Compute optimized Core running in London,03F9-658A-AE87,Compute,CPU,Preemptible,europe-west2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Israel to Jakarta,03F9-A411-F4FB,Network,InterregionEgress,OnDemand,me-west1,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Israel to Jakarta,03F9-A411-F4FB,Network,InterregionEgress,OnDemand,asia-southeast2,
Compute Engine,6F81-5844-456A,Network Vpn Internet Ingress from South America to Warsaw,03FB-0D78-1DE1,Network,VPNInternetIngress,OnDemand,europe-central2,
Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu Pro 18.04 LTS (Bionic Beaver) on VM with 8 to 8 GPU (GPU cost),03FC-63A4-2C41,License,Canonical,OnDemand,global,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Hong Kong to Frankfurt,03FE-96A1-342D,Network,VPNInterregionEgress,OnDemand,asia-east2,
Compute Engine,6F81-5844-456A,Network Vpn Inter Region Egress from Hong Kong to Frankfurt,03FE-96A1-342D,Network,VPNInterregionEgress,OnDemand,europe-west3,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Sao Paulo to Mumbai,0401-298D-CEFB,Network,InterregionIngress,OnDemand,southamerica-east1,
Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Sao Paulo to Mumbai,0401-298D-CEFB,Network,InterregionIngress,OnDemand,asia-south1,
Compute Engine,6F81-5844-456A,Licensing Fee for CentOS 8 on f1-micro,0404-24B1-EB61,License,CentOS,OnDemand,global,
Compute Engine,6F81-5844-456A,Spot Preemptible Micro Instance with burstable CPU running in Osaka,0406-771F-73F2,Compute,F1Micro,Preemptible,asia-northeast2,
Compute Engine,6F81-5844-456A,Network Inter Region Egress from Delhi to Los Angeles,040D-BE1E-FFC4,Network,InterregionEgress,OnDemand,asia-south2,
